track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
6Nle9hKrkL1wQpwNfEkxjh,Chanel,Frank Ocean,82,6OGzmhzHcjf0uN9j7dYvZH,Chanel,2017-03-10,Electropop,2Z5cPJ6Z4EVZAfF08amjvL,pop,electropop,0.776,0.503,0,-5.732,0,0.237,0.874,0,0.112,0.473,110.134,210285
6ocbgoVGwYJhOv1GgI9NsF,7 rings,Ariana Grande,90,2fYhqwDWXjbpjaIJPEfKFw,"thank u, next",2019-02-08,Intro to Post-Teen Pop,6o6MNYZqHSkMAKcCHPNu7K,pop,post-teen pop,0.778,0.317,1,-10.732,0,0.334,0.592,0,0.0881,0.327,140.048,178627
6oJ6le65B3SEqPwMRNXWjY,Higher Love,Kygo,87,4wquJImu8RtyEuDtIAsfcE,Higher Love,2019-06-28,Pop Remix,37i9dQZF1DXcZDD7cfEKhW,pop,dance pop,0.693,0.678,8,-7.159,1,0.0324,0.0154,6.05e-6,0.101,0.404,103.952,228267
6osaMSJh9NguagEDQcZaKx,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,88,2MFS6WG6jnPAgvJpV3PehR,Carte Blanche,2019-07-25,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,46Cl6dmeiylK6TRGXr7hHe,pop,post-teen pop,0.694,0.758,11,-2.986,1,0.218,0.278,1.34e-6,0.102,0.371,192.091,185195
6Ozh9Ok6h4Oi1wUSLtBseN,BOP,DaBaby,93,1NsTSXjVNE7XmZ8PmyW0wl,KIRK,2019-09-27,RapCaviar,37i9dQZF1DX0XUsuxWHRQd,rap,hip hop,0.769,0.787,11,-3.909,1,0.367,0.189,0,0.129,0.836,126.77,159715
6Pgkp4qUoTmJIPn7ReaGxL,Without You (feat. Sandro Cavazza),Avicii,81,1m3mf7xkXIwssVriaaTjOS,AVĪCI (01),2017-08-10,Dance Pop Hits,37i9dQZF1DX6pH08wMhkaI,pop,dance pop,0.662,0.858,2,-4.844,1,0.0428,0.00163,0,0.0456,0.295,133.993,181673
6PGoSes0D9eUDeeAafB2As,LOVE. FEAT. ZACARI.,Kendrick Lamar,80,4eLPsYPBmXABThSJ821sqY,DAMN.,2017-04-14,Hip Hop Controller,37i9dQZF1DWT5MrZnPU1zD,rap,hip hop,0.8,0.585,10,-7.343,1,0.0924,0.264,0,0.153,0.779,126.058,213400
6QgjcU0zLnzq5OrUoSZ3OK,Feel It Still,Portugal. The Man,81,4VzzEviJGYUtAeSsJlI9QB,Woodstock,2017-06-16,Today's Hits (Clean),7ENISpOJhocpMJVcGb0qcT,r&b,hip pop,0.801,0.795,1,-5.115,0,0.0504,0.0417,1.13e-4,0.0717,0.754,79.028,163253
6qL5UWxRSQYml9O99ozoLv,Love Songs - Bonus,Kaash Paige,80,5CEfb4A8SgiCOY6R7c7s34,Parked Car Convos,2019-11-15,Pop Hits 2020,5TDtuKDbOhrfW7C58XnriZ,r&b,hip pop,0.641,0.355,5,-10.599,1,0.0906,0.831,8.55e-4,0.11,0.453,120.032,148640
6Qn5zhYkTa37e91HC1D7lb,Whatever It Takes,Imagine Dragons,81,33pt9HBdGlAbRGBHQgsZsU,Evolve,2017-06-23,Dr. Q's Prescription Playlist💊,6jAPdgY9XmxC9cgkXAVmVv,pop,post-teen pop,0.672,0.655,10,-5.021,0,0.0311,0.0362,0,0.117,0.556,134.945,201240
6Qs4SXO9dwPj5GKvVOv8Ki,Dancing With A Stranger (with Normani),Sam Smith,87,1V9oE8bVilClrk5naqyyvL,Dancing With A Stranger (with Normani),2019-01-11,Dance Pop Tunes,4SdfG4cPG3skmTiQLozZGh,pop,dance pop,0.741,0.52,8,-7.513,1,0.0656,0.45,1.97e-6,0.222,0.347,102.998,171030
6RRNNciQGZEXnqk8SQ9yv5,You Need To Calm Down,Taylor Swift,86,1NAmidJlEaVgA3MpcPFYGq,Lover,2019-08-23,Intro to Post-Teen Pop,6o6MNYZqHSkMAKcCHPNu7K,pop,post-teen pop,0.771,0.671,2,-5.617,1,0.0553,0.00929,0,0.0637,0.714,85.026,171360
6RUKPb4LETWmmr3iAEQktW,Something Just Like This,The Chainsmokers,83,4JPguzRps3kuWDD5GS6oXr,Memories...Do Not Open,2017-04-07,Dance Pop,37i9dQZF1DWZQaaqNMbbXa,pop,dance pop,0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-5,0.164,0.446,103.019,247160
6RyaV7owmVU6fzEPE17sF1,Que Tire Pa Lante,Daddy Yankee,90,155yGQqPxsYkhV7zQyL95t,Que Tire Pa Lante,2019-10-18,Todo Éxitos,2ji5tRQVfnhaX1w9FhmSzk,pop,dance pop,0.658,0.901,7,-2.814,1,0.0357,0.0478,0,0.12,0.708,93.979,210520
6RyuoOJXNzlVWpfC5xQyeI,Alocao (With Bad Gyal),Omar Montes,82,6pEhppkTzrKKGkQw4fNqOD,Alocao (With Bad Gyal),2019-10-24,Todo Éxitos,2ji5tRQVfnhaX1w9FhmSzk,pop,dance pop,0.673,0.752,11,-4.705,0,0.0567,0.214,1.53e-6,0.106,0.699,178.005,209320
6TqXcAFInzjp0bODyvrWEq,Talk (feat. Disclosure),Khalid,82,6KT8x5oqZJl9CcnM66hddo,Free Spirit,2019-04-05,2020 Hits & 2019  Hits – Top Global Tracks 🔥🔥🔥,4JkkvMpVl4lSioqQjeAL0q,latin,latin pop,0.901,0.4,0,-8.575,1,0.126,0.051,0,0.0599,0.346,135.984,197573
6U0FIYXCQ3TGrk4tFpLrEA,SUGAR,BROCKHAMPTON,88,1jToVugwBEzcak8gJNZG2f,GINGER,2019-08-23,Alternative Hip Hop,37i9dQZF1DWTggY0yqBxES,rap,hip hop,0.453,0.538,1,-8.212,1,0.0638,0.449,0,0.19,0.516,122.973,204533
6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,Harry Styles,86,7xV2TzoaVc0ycW7fwBwAml,Fine Line,2019-12-13,Charts 2020 🔥Top 2020🔥Hits 2020🔥Summer 2020🔥Pop 2020🔥Popular Music🔥Clean Pop 2020🔥Sing Alongs,3xMQTDLOIGvj3lWH5e5x6F,r&b,hip pop,0.548,0.816,0,-4.209,1,0.0465,0.122,0,0.335,0.557,95.39,174000
6uFn47ACjqYkc0jADwEdj1,Pop Out (feat. Lil Tjay),Polo G,84,26ztFK3E69j5THJQdyxC5w,Die A Legend,2019-06-07,Hip-Hop Favourites,37i9dQZF1DX48TTZL62Yht,rap,hip hop,0.772,0.639,1,-7.119,1,0.467,0.15,0,0.0698,0.261,168.112,166560
6uJONCdr2rC65BNmCnTBWK,GANG GANG,JACKBOYS,84,1Sf8GsXG32t0jNrX11xqWx,JACKBOYS,2019-12-27,Hip-Hop Central,37i9dQZF1DWY6tYEFs22tT,rap,hip hop,0.859,0.6,7,-4.63,0,0.301,0.071,0,0.353,0.568,123.017,244761
6UjZ2Yx2g2a52XxiA8ONxZ,Outnumbered,Dermot Kennedy,80,4BQVnx1yJrDa1tcky9D9N6,Outnumbered,2019-06-13,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,46Cl6dmeiylK6TRGXr7hHe,pop,post-teen pop,0.614,0.684,0,-5.79,1,0.157,0.247,0,0.0976,0.258,156.85,245700
6v3KW9xbzN5yKLt9YKDYA2,Señorita,Shawn Mendes,88,0xzScN8P3hQAz3BT3YYX5w,Shawn Mendes (Deluxe),2019-06-19,TUNES DANCE AND POP,3arpkhoRWXEYbdCpVAIrRR,pop,dance pop,0.759,0.548,9,-6.049,0,0.029,0.0392,0,0.0828,0.749,116.967,190800
6V9fHiv84WlVTg7CSnIVY2,Graveyard,Halsey,87,66QwiCFDLtRbrZ5Vs9wlL9,Graveyard,2019-09-13,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,46Cl6dmeiylK6TRGXr7hHe,pop,post-teen pop,0.667,0.583,11,-5.127,0,0.0747,0.231,4.48e-5,0.181,0.187,92.043,181806
6vN77lE9LK6HP2DewaN6HZ,Yes Indeed,Lil Baby,81,7yf9ZJyHRbp8sHtpDKfPpt,Harder Than Ever,2018-05-18,GANGSTA RAP,3DUkl93JjPdOyX83SJr5ms,rap,gangster rap,0.964,0.346,5,-9.309,0,0.53,0.035,0,0.108,0.562,119.958,142273
6vWEAOUSxohKxhp0K1BsxL,Mixed Personalities (feat. Kanye West),YNW Melly,80,09b9NC1oQbYaHcacgXn66k,We All Shine,2019-01-18,Hip-Hop Favourites,37i9dQZF1DX48TTZL62Yht,rap,hip hop,0.661,0.44,2,-9.104,1,0.0803,0.457,0,0.128,0.352,149.937,230400
6WkJ2OK163XXS2oARUC9JM,Dancin (feat. Luvli) - Krono Remix,Aaron Smith,84,2J2f6vGACFrRghO1Ki74BE,Dancin (feat. Luvli) [Krono Remix],2014-11-07,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,46Cl6dmeiylK6TRGXr7hHe,pop,post-teen pop,0.72,0.741,10,-6.529,0,0.0287,0.101,1.41e-5,0.289,0.357,119.896,198053
6WrI0LAC5M1Rw2MnX2ZvEg,Don't Start Now,Dua Lipa,97,0ix3XtPV1LwmZADsprKxcp,Don't Start Now,2019-10-31,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,46Cl6dmeiylK6TRGXr7hHe,pop,post-teen pop,0.794,0.793,11,-4.521,0,0.0842,0.0125,0,0.0952,0.677,123.941,183290
6X29iaaazwho3ab7GNue5r,8,Billie Eilish,80,0S0KGZnfBGSIssfF54WSJh,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,Urban contemporary,1ZlL3IQS8eB0s0RMxz02yD,r&b,urban contemporary,0.735,0.235,3,-13.239,1,0.315,0.698,0.00604,0.107,0.462,62.446,173202
6XHVuErjQ4XNm6nDPVCxVX,No Guidance (feat. Drake),Chris Brown,85,1BfLzaTFI5qKsAAk0Ae6aV,Indigo,2019-06-28,2020 Hits & 2019  Hits – Top Global Tracks 🔥🔥🔥,4JkkvMpVl4lSioqQjeAL0q,latin,latin pop,0.698,0.454,1,-6.756,0,0.151,0.123,0,0.155,0.137,92.932,260640
6Y4PDQv4XjYjHLeLmvyOt0,Si Te Vas,Sech,88,2S6p0g6YzG3609Ty45i5Cq,Si Te Vas,2019-09-26,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,46Cl6dmeiylK6TRGXr7hHe,pop,post-teen pop,0.732,0.644,0,-4.124,1,0.132,0.0934,4.54e-6,0.143,0.554,174.1,204907
6YfTl5YupXOQBKiJJLrxcw,Death (feat. DaBaby),Trippie Redd,82,0wb2DaHDhLUUS5RRFa26U9,Death (feat. DaBaby),2019-11-12,RapCaviar,37i9dQZF1DX0XUsuxWHRQd,rap,hip hop,0.802,0.82,10,-5.969,0,0.146,0.0579,0,0.149,0.613,164.005,172196
6zeeWid2sgw4lap2jV61PZ,Better,Khalid,81,2Qxc2NJ7yPKVFRWi3llRr2,Suncity,2018-10-18,Electropop 2019,4Bi8VLtaSu0JILliif8lH6,pop,electropop,0.596,0.552,0,-10.278,0,0.097,0.0765,0.334,0.104,0.112,97.949,229320
70eFcWOvlMObDhURTqT4Fv,Beautiful People (feat. Khalid),Ed Sheeran,85,3oIFxDIo2fwuk4lwCmFZCx,No.6 Collaborations Project,2019-07-12,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,46Cl6dmeiylK6TRGXr7hHe,pop,post-teen pop,0.64,0.648,5,-8.113,0,0.187,0.124,0,0.0802,0.548,92.977,197867
735RSTb2xbtWbDtKD9XDYi,Somebody,Internet Money,83,2tGRWs8mrUVyjgbMIQpWQN,Somebody,2019-10-11,RapCaviar,37i9dQZF1DX0XUsuxWHRQd,rap,hip hop,0.63,0.671,6,-6.659,0,0.256,0.363,0,0.113,0.333,89.921,174333
75JFxkI2RXiU7L9VXzMkle,The Scientist,Coldplay,83,0RHX9XECH8IVI3LNgWDpmQ,A Rush of Blood to the Head,2002-08-08,Mix ElectroPop//ElectroHouse// DeepHouse 2020,23swqzpOZwW1NhPiZ7iyFI,pop,electropop,0.56,0.442,5,-7.224,1,0.0243,0.727,1.71e-5,0.11,0.212,146.448,309600
76cy1WJvNGJTj78UqeA5zr,IDGAF,Dua Lipa,82,01sfgrNbnnPUEyz6GZYlt9,Dua Lipa (Deluxe),2017-06-02,Post Teen Pop,2Aud8PXoTGcyY5esHu4Aaz,pop,post-teen pop,0.836,0.544,7,-5.975,1,0.0943,0.0403,0,0.0824,0.51,97.028,217947
76hfruVvmfQbw0eYn1nmeC,Cake By The Ocean,DNCE,80,3Wv4X8OA65pGpFzBkuUgAh,DNCE,2016-11-18,The Sound of Post-Teen Pop,10FCW9lj0NdeoYI5VVvVtY,pop,post-teen pop,0.774,0.753,4,-5.445,0,0.0517,0.153,0,0.0371,0.896,119.002,219147
76IVpz47q3ghkxoUeTTEKb,COLT,Samra,80,77X9PDPmSWyeOrbq5Md56H,COLT,2019-12-05,Modus Mio,37i9dQZF1DX36edUJpD76c,rap,hip hop,0.544,0.53,9,-6.168,0,0.428,0.345,0,0.0981,0.184,90.093,179813
78QR3Wp35dqAhFEc2qAGjE,Drip Too Hard (Lil Baby & Gunna),Lil Baby,84,2yXnY2NiaZk9QiJJittS81,Drip Harder,2018-10-05,Someone You Loved Lewis Capaldi (Pop Music Mix),6IErGHjBfhey8URq0mFnPi,pop,post-teen pop,0.897,0.662,1,-6.903,0,0.292,0.0852,0,0.534,0.389,112.511,145543
7A20WnLkjtZU2d7hIB6Ziu,Start Wit Me (feat. Gunna),Roddy Ricch,80,52u4anZbHd6UInnmHRFzba,Please Excuse Me For Being Antisocial,2019-12-06,Hip-Hop Central,37i9dQZF1DWY6tYEFs22tT,rap,hip hop,0.886,0.479,4,-8.054,0,0.334,0.077,0,0.135,0.408,130.029,158692
7aiClxsDWFRQ0Kzk5KI5ku,hot girl bummer,blackbear,94,37CqAwxTungNxKpIK5vSgE,hot girl bummer,2019-08-23,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,46Cl6dmeiylK6TRGXr7hHe,pop,post-teen pop,0.778,0.559,6,-7.109,0,0.0776,0.128,0,0.399,0.678,129.989,185093
7anSoGdgtmJTAPZBzcPhO6,Cuaderno,Dalex,83,6stPNzjz40FWTiwlOR98Lp,Climaxxx,2019-05-10,Trap 2020 🔥,37DFLy7lqF3qiR99Ss2ZGR,rap,trap,0.681,0.648,1,-5.021,0,0.38,0.524,0,0.104,0.687,172.019,286507
7AQim7LbvFVZJE3O8TYgf2,Fuck Love (feat. Trippie Redd),XXXTENTACION,84,5VdyJkLe3yvOs0l4xXbWp0,17,2017-08-25,Sad Trap,7kzKtw5vug3IIxKfLadi8A,rap,trap,0.797,0.533,0,-9.74,0,0.0412,0.0172,1.52e-4,0.103,0.329,131.036,146520
7BKLCZ1jbUBVqRi2FVlTVw,Closer (feat. Halsey),The Chainsmokers,85,0rSLgV8p5FzfnqlEk4GzxE,Closer (feat. Halsey),2016-07-29,Dance Pop,37i9dQZF1DWZQaaqNMbbXa,pop,dance pop,0.748,0.524,8,-5.599,1,0.0338,0.414,0,0.111,0.661,95.01,244960
7BlBVFwvbWvcwNcUarQmjk,"Yo x Ti, Tu x Mi",ROSALÍA,88,3844bY26oeSkqd06th4EYp,"Yo x Ti, Tu x Mi",2019-08-15,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,46Cl6dmeiylK6TRGXr7hHe,pop,post-teen pop,0.78,0.759,1,-3.292,1,0.225,0.462,8.68e-4,0.143,0.579,91.952,201040
7BqBn9nzAq8spo5e7cZ0dJ,Just the Way You Are,Bruno Mars,80,1uyf3l2d4XYwiEqAb7t7fX,Doo-Wops & Hooligans,2010-10-05,Post-teen pop,2KyjkYsSsC1UR75b0m98vd,pop,post-teen pop,0.637,0.843,5,-5.413,1,0.0432,0.0151,0,0.0876,0.434,109.012,220733
7BuHdm4lQqcyG3qTwdkxus,Aullando,Wisin & Yandel,80,4zbMionGv9W33xjQfoMyuo,"Los Campeones del Pueblo ""The Big Leagues""",2018-12-14,LATIN POP 2020 🔥 Pop latino actual,2kKzN3kRYDzBctlaWs7CP2,latin,latin pop,0.8,0.74,10,-4.52,0,0.0479,0.184,0,0.0558,0.775,90.035,226200
7BuSE9uTIw931wtZYzvZcQ,Runaway,Sebastian Yatra,80,0PijZTpKNGUvL12y7w4tZF,Runaway,2019-06-21,Todo Éxitos,2ji5tRQVfnhaX1w9FhmSzk,pop,dance pop,0.756,0.851,2,-3.33,1,0.0674,0.0336,0,0.126,0.934,75.014,200693
7ce20yLkzuXXLUhzIDoZih,Before You Go,Lewis Capaldi,90,0488X5veBK6t3vSmIiTDJY,Before You Go,2019-11-19,Todo Éxitos,2ji5tRQVfnhaX1w9FhmSzk,pop,dance pop,0.459,0.575,3,-4.858,1,0.0573,0.604,0,0.0885,0.183,111.881,215107
7CHi4DtfK4heMlQaudCuHK,Lose Control,MEDUZA,91,1qSOaTvsCOyFJya3v1UzkP,Lose Control,2019-10-11,Dance Room,37i9dQZF1DX2ENAPP1Tyed,pop,dance pop,0.598,0.526,10,-8.659,0,0.0415,0.129,0,0.14,0.529,123.935,168387
7COXchtUOMd6uIT6HvmRaI,i'm so tired...,Lauv,83,13yMsBNa2femeWzhcDOqFw,i'm so tired...,2019-01-24,Electropop 2019,4Bi8VLtaSu0JILliif8lH6,pop,electropop,0.599,0.733,11,-7.058,1,0.203,0.176,0,0.242,0.534,102.211,162583
7CZyCXKG6d5ALeq41sLzbw,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone,87,4g1ZRSobMefqF6nelkgibi,Hollywood's Bleeding,2019-09-06,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,46Cl6dmeiylK6TRGXr7hHe,pop,post-teen pop,0.499,0.8,1,-2.665,0,0.0502,0.0906,0,0.147,0.272,139.919,229573
7DcvwMAiqKJQD1rrdfxSDx,The London (feat. J. Cole & Travis Scott),Young Thug,83,6p9Y1K9yu3ojyS8fBJXUnp,The London,2019-05-23,Hip Hop Controller,37i9dQZF1DWT5MrZnPU1zD,rap,hip hop,0.796,0.586,4,-6.946,0,0.147,0.0247,0,0.132,0.179,97.981,200107
7dt6x5M1jzdTEt8oCbisTK,Better Now,Post Malone,87,6trNtQUgC8cgbWcqoMYkOR,beerbongs & bentleys,2018-04-27,Someone You Loved Lewis Capaldi (Pop Music Mix),6IErGHjBfhey8URq0mFnPi,pop,post-teen pop,0.68,0.578,10,-5.804,1,0.04,0.331,0,0.135,0.341,145.038,231267
7e89621JPkKaeDSTQ3avtg,Sweet Home Alabama,Lynyrd Skynyrd,81,54V1ljNtyzAm053oJqi0SH,Second Helping,1974-04-15,Southern Soul BBQ Mix,3nTS97zUqxJBQeiXNRs963,rap,southern hip hop,0.596,0.605,7,-12.145,1,0.0255,0.181,3.31e-4,0.0863,0.886,97.798,283800
7eBqSVxrzQZtK2mmgRG6lC,Murder On My Mind,YNW Melly,85,7naY6j4wcgUxfHB98G79CW,I AM YOU,2018-08-03,GANGSTA RAP,3DUkl93JjPdOyX83SJr5ms,rap,gangster rap,0.759,0.73,0,-7.985,0,0.0516,0.145,3.06e-6,0.11,0.74,115.007,268434
7ef4DlsgrMEH11cDZd32M6,One Kiss (with Dua Lipa),Calvin Harris,85,7GEzhoTiqcPYkOprWQu581,One Kiss (with Dua Lipa),2018-04-06,Dance Pop,37i9dQZF1DWZQaaqNMbbXa,pop,dance pop,0.791,0.862,9,-3.24,0,0.11,0.037,2.19e-5,0.0814,0.592,123.994,214847
7fa9MBXhVfQ8P8Df9OEbD8,Girls Like You (feat. Cardi B),Maroon 5,80,1Li4rADxSxjT2g4xqUcMYh,Red Pill Blues (Deluxe),2018-06-15,Post pop teen,222nc9tKxKhfZ2GBrOpwH3,pop,post-teen pop,0.851,0.541,0,-6.825,1,0.0505,0.568,0,0.13,0.448,124.959,235545
7FbKipScVxkjQxQXwTd0gL,Coronao Now,El Alfa,81,5VVkOFYXmjtYd6hoasaWKQ,Coronao Now,2019-11-07,De Fiesta,37i9dQZF1DWVskFRGurTfg,latin,reggaeton,0.941,0.729,6,-7.56,0,0.246,0.146,0.00451,0.18,0.718,118.026,217881
7fBv7CLKzipRk6EC6TWHOB,The Hills,The Weeknd,83,0P3oVJBFOv3TDXlYRhGL7s,Beauty Behind The Madness,2015-08-28,10er Playlist,1kEczIkZH8IgaWT2BiApxZ,pop,electropop,0.58,0.565,0,-7.065,0,0.0488,0.0671,0,0.135,0.138,112.986,242253
7Feaw9WAEREY0DUOSXJLOM,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix,83,0xbuJLlb5afBcmCpdOaszR,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),2019-04-25,Dance Pop Hits,37i9dQZF1DX6pH08wMhkaI,pop,dance pop,0.661,0.723,5,-6.976,0,0.0566,0.179,1.23e-5,0.14,0.316,113.778,163805
7fODjB7BrQTGqh0hogW6XD,Que Mas Pues - Remix,Justin Quiles,83,3TgOrQ3p23Af8zSsxK8fdX,Sueños,2019-04-19,Latin Hip Hop & Rap Playlist 2019,6hIDPF658AhRbxr8HN7OeA,latin,latin hip hop,0.648,0.661,11,-5.027,1,0.195,0.121,2.33e-6,0.12,0.813,113.363,305962
7g8YaUQABMal0zWe7a2ijz,Pa Mí - Remix,Dalex,84,6stPNzjz40FWTiwlOR98Lp,Climaxxx,2019-05-10,Tusa - Karol G | China - Anuel AA | Estrenos Reggaeton y Música Urbana 2019,0T47pLnihK4xB8Bk9IQ0Dv,latin,reggaeton,0.688,0.62,11,-8.029,0,0.22,0.753,5.27e-6,0.158,0.727,170.018,360960
7gvd8xj4QgPqbQSsn5pV7d,Sorry Not Sorry,Demi Lovato,80,1MI6gNg0plcEOgs8aezsjH,Tell Me You Love Me (Deluxe),2017-09-29,The Sound of Post-Teen Pop,10FCW9lj0NdeoYI5VVvVtY,pop,post-teen pop,0.705,0.64,11,-6.928,0,0.225,0.0237,0,0.262,0.887,144.077,203760
7GX5flRQZVHRAGd6B4TmDO,XO Tour Llif3,Lil Uzi Vert,84,733e1ZfktLSwj96X5rsMeE,Luv Is Rage 2,2017-08-25,Electropop,2Z5cPJ6Z4EVZAfF08amjvL,pop,electropop,0.732,0.75,11,-6.366,0,0.231,0.00264,0,0.109,0.401,155.096,182707
7h0d2h0fUmzbs7zeFigJPn,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,Travis Scott,89,1Sf8GsXG32t0jNrX11xqWx,JACKBOYS,2019-12-27,RapCaviar,37i9dQZF1DX0XUsuxWHRQd,rap,hip hop,0.559,0.491,2,-6.406,0,0.0346,0.0567,0,0.0992,0.114,153.131,244874
7hDVYcQq6MxkdJGweuCtl9,ocean eyes,Billie Eilish,85,7fRrTyKvE4Skh93v97gtcU,dont smile at me,2017-12-22,Urban contemporary,1ZlL3IQS8eB0s0RMxz02yD,r&b,urban contemporary,0.511,0.363,4,-7.65,0,0.041,0.816,0.0317,0.084,0.169,144.892,200379
7HMmFQsKsljwTw8bS7lu19,Rare,Selena Gomez,88,3YPFaTR7WMi1Hd4NVKdCJx,Rare,2020-01-10,TUNES DANCE AND POP,3arpkhoRWXEYbdCpVAIrRR,pop,dance pop,0.838,0.545,5,-6.713,1,0.0706,0.208,8.01e-5,0.103,0.631,114.998,220590
7hpJ9tATWb2vztlq99hERP,Maniac,Conan Gray,85,4x1U4pmSekLejbWCRI0SES,Maniac,2019-10-25,Pop Hits 2020,5TDtuKDbOhrfW7C58XnriZ,r&b,hip pop,0.623,0.647,8,-5.438,1,0.04,0.00122,0,0.354,0.522,107.987,185787
7iDa6hUg2VgEL1o1HjmfBn,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,81,6t5D6LEgHxqUVOxJItkzfb,All Your Fault: Pt. 2,2017-08-11,School Dance 2019 (Squeaky Clean),0SqaMfNsngZCpPw0UuelA7,latin,latin hip hop,0.643,0.783,10,-6.458,1,0.0856,0.047,0,0.083,0.579,154.084,163870
7JJmb5XwzOO8jgpou264Ml,There's Nothing Holdin' Me Back,Shawn Mendes,82,3wBabo4pmzsYjALMSKY7Iq,Illuminate (Deluxe),2017-04-20,Post Teen Pop,2Aud8PXoTGcyY5esHu4Aaz,pop,post-teen pop,0.866,0.813,11,-4.063,0,0.0554,0.38,0,0.0779,0.969,121.998,199440
7k4t7uLgtOxPwTpFmtJNTY,Tusa,KAROL G,98,7mKevNHhVnZER3BLgI8O4F,Tusa,2019-11-07,Todo Éxitos,2ji5tRQVfnhaX1w9FhmSzk,pop,dance pop,0.803,0.715,2,-3.28,1,0.298,0.295,1.34e-4,0.0574,0.574,101.085,200960
7KbF6AdprOXEEHlsq11Z6d,11 PM,Maluma,86,3YIUNL7qFE8NP3X3zaYSND,11:11,2019-05-17,LATIN POP 2020 🔥 Pop latino actual,2kKzN3kRYDzBctlaWs7CP2,latin,latin pop,0.777,0.712,10,-4.84,1,0.277,0.217,0,0.091,0.68,95.692,175733
7KXjTSCq5nL1LoYtL7XAwS,HUMBLE.,Kendrick Lamar,84,4eLPsYPBmXABThSJ821sqY,DAMN.,2017-04-14,10er Playlist,1kEczIkZH8IgaWT2BiApxZ,pop,electropop,0.908,0.621,1,-6.638,0,0.102,2.82e-4,5.39e-5,0.0958,0.421,150.011,177000
7lAK3oHbfEnvUQWosrMMpR,YOSEMITE,Travis Scott,80,41GuZcammIkupMPKH2OJ6I,ASTROWORLD,2018-08-03,Hip pop,1Sc7bobknESH7SXQcnmoX5,r&b,hip pop,0.785,0.554,0,-6.571,1,0.0409,0.283,3.4e-6,0.116,0.144,128.047,150043
7LGWmZaoS7jZJ5tEi9EcDi,HAD ENOUGH (feat. Quavo & Offset),Don Toliver,83,1Sf8GsXG32t0jNrX11xqWx,JACKBOYS,2019-12-27,RapCaviar,37i9dQZF1DX0XUsuxWHRQd,rap,hip hop,0.75,0.789,2,-4.578,1,0.108,0.253,0,0.129,0.673,147.957,157133
7lQWRAjyhTpCWFC0jmclT4,Gangsta's Paradise,Coolio,80,0fYctMs4EvoEqzDh8Kmg5g,Gangsta's Paradise,1995-11-07,Dr. Q's Prescription Playlist💊,6jAPdgY9XmxC9cgkXAVmVv,pop,post-teen pop,0.647,0.514,8,-10.05,1,0.0593,0.0655,0,0.398,0.387,79.974,240693
7LVHVU3tWfcxj5aiPFEW4Q,Fix You,Coldplay,81,4E7bV0pzG0LciBSWTszra6,X&Y,2005-06-07,ELECTROPOP🐹,44p8nNLe4fGfUeArS3MaIX,pop,electropop,0.209,0.418,3,-8.74,1,0.0338,0.163,0.00195,0.113,0.123,138.265,295533
7LzouaWGFCy4tkXDOOnEyM,Liar,Camila Cabello,87,3xgS4rfthlsvhW7J2WLiiR,Liar,2019-09-04,Pop Inglés (2020 - 2010s)💙 Música En Inglés 2010s,4QAzO1Z92yqqD6Mf3mOANu,pop,dance pop,0.74,0.498,11,-6.684,0,0.0456,0.0169,0.00282,0.319,0.652,98.016,207039
7m9OqQk4RVRkw9JJdeAw96,Jocelyn Flores,XXXTENTACION,86,5VdyJkLe3yvOs0l4xXbWp0,17,2017-08-25,Sad Trap,7kzKtw5vug3IIxKfLadi8A,rap,trap,0.872,0.391,0,-9.144,0,0.242,0.469,4.13e-6,0.297,0.437,134.021,119133
7MiZjKawmXTsTNePyTfPyL,Devil Eyes,Hippie Sabotage,81,1RVXVo1puacM8aQ6hgQahi,Providence,2016-02-05,Electropop,2Z5cPJ6Z4EVZAfF08amjvL,pop,electropop,0.391,0.396,1,-8.621,0,0.189,0.702,0.405,0.315,0.199,99.112,131272
