w1_hid,w1_pid,sex,age,slequal_OT,SDweek_OT,lfsat_OT,wstress_OT,happy_OT,health_OT,wellbe_OT,wave,educ_kat,estat,deti5_OT,hincome_6,jetlag_OT
100008373,10000837301,2,33,4,7.142857142857142,9,0,9,4,4.333333333333333,3,3,0,1,5,1.75
100008494,10000849401,1,67,3,8,9,NA,8,4,5,3,1,4,0,1,0
100009232,10000923201,2,34,2,7.928571428571428,8,0.3333333333333333,8,4,4,3,3,0,2,6,0.75
100004989,10000498904,1,16,4,6.785714285714286,9,NA,8,5,4.666666666666667,3,1,3,0,5,1
100009232,10000923202,1,31,3,9,6,0.3333333333333333,6,4,3.6666666666666665,3,2,0,2,6,2
100006684,10000668402,1,32,3,7,7,0.3333333333333333,7,3,4,3,2,1,1,5,0
100002889,10000288901,2,46,3,8,7,0.3333333333333333,7,4,3.6666666666666665,3,2,0,0,1,1
100003452,10000345201,1,47,2,8.5,5,0,5,3,3.6666666666666665,3,2,0,0,5,0
100001961,10000196101,2,67,3,6,8,NA,6,2,3,3,1,4,0,1,0.75
100006334,10000633401,1,51,4,6.916666666666666,6,NA,6,3,5,3,1,0,0,1,0
100007366,10000736601,2,25,3,7,10,NA,10,5,5,3,1,0,1,3,2
100008395,10000839502,1,27,3,10,3,NA,2,1,1,3,2,4,0,6,0
100002627,10000262701,1,62,3,8,8,NA,8,2,3,3,2,4,0,2,0
100009359,10000935901,2,56,3,9,5,NA,3,1,2,3,1,4,0,1,0
100009244,10000924401,2,68,3,6.833333333333333,5,NA,5,2,2,3,1,4,0,1,0
100009121,10000912101,1,55,3,6.785714285714286,9,0,8,4,5,3,2,0,0,4,1.5
100008792,10000879202,2,34,3,8,7,0.6666666666666666,6,4,2.3333333333333335,3,3,0,1,6,0.3333333432674408
100009223,10000922301,2,68,3,6.5,7,NA,5,4,3.3333333333333335,3,2,4,0,1,0
100003722,10000372201,2,49,2,5.285714285714286,7,0.3333333333333333,6,3,4.333333333333333,3,2,0,0,2,0.75
100002296,10000229602,1,33,3,7.857142857142858,8,0,9,4,4.333333333333333,3,3,0,1,6,0.25
100008812,10000881201,2,27,3,8.583333333333334,7,NA,6,4,4,3,3,5,2,3,0.2083333283662796
100005371,10000537102,1,21,3,8.833333333333334,7,NA,9,4,4.666666666666667,3,2,3,0,6,0
100009215,10000921504,1,27,4,6.6428571428571415,10,0,10,5,3.3333333333333335,3,3,0,1,5,2.4166667461395264
100001939,10000193902,1,42,3,7,8,0,7,3,4,3,2,0,0,4,1.625
100004268,10000426801,2,38,4,7.166666666666667,10,NA,9,4,1,3,1,5,1,1,1.0833333730697632
100005697,10000569702,1,66,2,4.916666666666667,9,NA,9,3,4.666666666666667,3,2,4,0,3,0
100005998,10000599802,1,43,2,7.071428571428572,8,0.3333333333333333,8,3,2.6666666666666665,3,2,0,0,5,0.8333333134651184
100003713,10000371303,2,20,4,7.75,8,NA,8,4,4.666666666666667,3,2,2,0,2,1.625
100006995,10000699501,1,64,3,8.833333333333334,8,NA,8,3,2,3,2,4,0,3,0
100006772,10000677202,2,22,2,9,5,0.3333333333333333,7,1,2.3333333333333335,3,2,0,0,6,1
100007233,10000723301,2,42,2,6.5,8,0,6,3,4,3,2,0,0,4,2.75
100005714,10000571401,2,44,3,7.345238095238095,8,0.3333333333333333,8,2,3.3333333333333335,3,3,0,0,5,2.3333332538604736
100005982,10000598201,2,29,4,7.619047619047619,8,0,6,4,3.6666666666666665,3,2,5,1,6,0.5
100009214,10000921403,1,25,3,6.928571428571428,8,0,5,5,6,3,2,0,1,6,0.75
100009231,10000923101,2,33,3,7.678571428571428,9,0.3333333333333333,9,4,5.333333333333333,3,2,0,0,4,1.25
100003556,10000355602,2,72,3,8.25,6,NA,7,2,3.6666666666666665,3,2,4,0,2,0.125
100004314,10000431402,2,62,4,8.25,9,NA,8,3,4,3,3,4,0,4,1.875
100004327,10000432702,2,34,2,6.571428571428572,8,0.3333333333333333,8,3,3.6666666666666665,3,3,0,0,6,0.5
100001918,10000191802,1,49,3,7,8,0,8,3,4,3,1,0,0,4,1
100005127,10000512702,2,48,4,7.107142857142858,9,0.3333333333333333,8,3,4.333333333333333,3,2,0,0,3,1.5
100009271,10000927101,2,30,3,7.25,9,0.3333333333333333,9,4,4.666666666666667,3,3,0,1,6,1.125
100002331,10000233101,2,75,4,6.5,5,NA,5,1,3,3,2,4,0,1,0
100004231,10000423101,2,47,3,7.75,5,0,5,3,2.6666666666666665,3,3,0,0,NA,0.875
100009273,10000927301,2,59,2,6,5,NA,5,1,1.6666666666666667,3,1,2,0,1,1
100002258,10000225801,1,59,3,8.142857142857142,8,0,7,3,4,3,3,0,1,6,0.75
100009275,10000927501,2,50,2,8.333333333333334,6,NA,8,1,4.333333333333333,3,1,4,0,5,0
100003857,10000385703,1,31,3,7.5,10,NA,9,5,5,3,3,0,0,NA,0
100002158,10000215801,1,76,4,6.5,5,NA,6,1,3,3,1,4,0,1,0
100009277,10000927701,2,86,3,8.666666666666666,9,NA,10,4,4,3,2,4,0,1,0.0833333358168602
100008465,10000846501,2,74,3,6.75,8,NA,9,2,3.6666666666666665,3,2,4,0,1,0
100009283,10000928302,1,50,3,7,7,0.3333333333333333,8,2,4.333333333333333,3,2,0,0,4,1
100002322,10000232202,2,54,3,8,9,NA,10,3,5,3,2,0,0,3,0
100002176,10000217601,2,70,2,6.833333333333333,7,NA,7,3,4.666666666666667,3,3,4,0,6,0.5
100003981,10000398101,2,42,2,8.75,10,NA,10,2,6,3,1,4,0,2,0.375
100001854,10000185402,2,35,3,7.642857142857142,8,0.3333333333333333,7,3,4,3,1,0,0,5,1.5
100005325,10000532502,2,65,3,8,9,NA,9,4,3.6666666666666665,3,3,4,0,3,0.25
100007487,10000748701,2,36,3,8.285714285714285,7,NA,4,3,3,3,2,4,0,2,1
100008562,10000856202,1,63,3,7.833333333333333,9,NA,9,2,4.666666666666667,3,1,4,0,2,0
100008229,10000822902,1,47,3,6.8809523809523805,9,0,9,4,3.6666666666666665,3,3,0,0,6,1.5833333730697632
100006278,10000627802,1,55,3,6.178571428571428,9,0.3333333333333333,9,4,2,3,1,0,0,4,1.25
100009311,10000931101,2,27,3,6.928571428571428,9,0.3333333333333333,9,1,4,3,2,0,0,4,2.75
100006773,10000677303,1,17,3,7.7857142857142865,7,0,7,4,4,3,1,2,0,5,0.25
100001942,10000194201,1,53,3,5.75,8,0.6666666666666666,5,3,2.6666666666666665,3,1,0,0,2,0.5
100005426,10000542601,2,66,3,6.428571428571428,8,0,7,3,5,3,2,4,0,3,0.8333333134651184
100008768,10000876802,2,48,3,7.642857142857142,6,0.3333333333333333,4,3,3.6666666666666665,3,2,0,0,6,0.75
100009451,10000945101,1,59,2,7.797619047619048,7,0,5,2,4.333333333333333,3,1,0,0,2,1.5416666269302368
100008542,10000854202,2,33,3,7.642857142857142,9,0,9,5,5,3,2,0,0,5,1.3333333730697632
100008652,10000865202,2,82,3,7.5,7,NA,8,2,4,3,1,4,0,2,0
100002871,10000287104,1,16,3,9,10,0,10,5,6,3,1,3,0,6,0
100006584,10000658401,2,53,2,6,5,0.3333333333333333,4,2,3,3,3,0,0,5,1
100008176,10000817603,2,44,4,7.333333333333334,7,0,7,3,4.5,3,1,0,0,3,1
100007463,10000746301,1,48,3,6.928571428571428,6,0,7,3,3.6666666666666665,3,1,1,0,5,1.25
100005428,10000542801,1,66,2,7.166666666666667,8,NA,7,3,4.333333333333333,3,1,4,0,3,0.25
100001877,10000187701,2,38,3,6.488095238095238,7,0.6666666666666666,8,3,5,3,1,0,0,3,1
100002287,10000228701,2,51,2,5.833333333333333,9,0.3333333333333333,8,3,5,3,2,0,0,6,1.1666666269302368
100005494,10000549401,2,38,3,9.166666666666666,9,0,8,2,4,3,2,5,1,5,0.4166666567325592
100009387,10000938702,2,41,3,6.5,8,0,8,3,4,3,2,1,0,5,1.5
100006951,10000695101,1,67,3,9.5,9,NA,8,1,3.6666666666666665,3,2,4,0,2,0.25
100009362,10000936201,1,63,3,7.5,7,0,7,4,4,3,1,4,0,5,0
100002148,10000214801,2,53,4,6.25,9,0,7,2,4.666666666666667,3,1,0,0,1,3.375
100009176,10000917602,1,42,3,6.2857142857142865,8,1,7,3,2.3333333333333335,3,1,0,0,6,1.5
100008445,10000844501,1,55,2,7.821428571428572,8,1,8,4,4,3,3,0,2,6,1.75
100006742,10000674201,1,40,4,7.321428571428572,7,0,8,3,4.666666666666667,3,2,0,0,5,1.4166666269302368
100006853,10000685302,2,32,3,7.738095238095238,9,0,9,4,4,3,3,0,1,6,0.8333333134651184
100008479,10000847903,1,41,3,7.571428571428571,8,1,2,3,4.333333333333333,3,2,0,0,5,2.75
100003284,10000328403,1,28,3,6,8,NA,7,4,2,3,1,1,0,6,2
100007693,10000769301,1,41,4,7.333333333333334,7,0,7,4,4,3,2,0,0,4,1.2083333730697632
100006311,10000631101,2,34,3,8.214285714285715,4,0,3,3,2.6666666666666665,3,2,5,1,1,0.25
100009354,10000935402,1,45,3,6.4642857142857135,8,0,9,4,5,3,3,0,0,5,0.625
100009354,10000935403,1,19,3,6.6190476190476195,8,0,8,4,4.666666666666667,3,2,3,0,5,1.3333333730697632
100009117,10000911702,1,67,2,7.2857142857142865,5,0,9,3,4.333333333333333,3,3,4,0,5,0.5
100008574,10000857402,2,75,4,6.583333333333334,3,NA,4,2,3.6666666666666665,3,3,4,0,3,0.9583333134651184
100001133,10000113301,1,52,4,7.071428571428572,8,0,8,3,5,3,3,0,0,6,1.25
100006856,10000685601,2,60,4,8,NA,NA,5,3,4.666666666666667,3,1,4,0,2,0
100008191,10000819101,1,68,3,6.75,8,NA,7,2,4.666666666666667,3,2,4,0,2,0.625
100003973,10000397301,2,77,3,10,5,NA,6,2,3.3333333333333335,3,2,4,0,2,0.375
100005759,10000575902,1,24,3,5.666666666666667,8,0.6666666666666666,8,2,3.3333333333333335,3,1,0,2,5,2.2083332538604736
100001866,10000186602,2,70,3,6.916666666666666,8,NA,8,2,4.666666666666667,3,2,4,0,5,0.2916666567325592
100002929,10000292901,1,38,3,7.2857142857142865,7,0.3333333333333333,7,4,4.666666666666667,3,3,0,0,4,1.5
100006816,10000681602,1,62,3,6.940476190476192,6,0.3333333333333333,6,3,3,3,3,0,0,2,1.1666666269302368
100009367,10000936702,1,55,4,8.357142857142858,6,0.3333333333333333,5,2,3.3333333333333335,3,1,1,0,6,0.75
100002147,10000214702,2,26,1,6.678571428571429,9,0.3333333333333333,10,4,4.333333333333333,3,3,0,1,6,0.875
100005514,10000551402,1,39,3,7.976190476190476,8,0,8,4,4.333333333333333,3,2,0,1,5,0.0416666679084301
100009343,10000934301,1,37,3,7.678571428571428,4,0,3,5,4,3,1,0,1,6,1.625
100009376,10000937601,2,50,4,6.833333333333333,5,NA,9,5,2.6666666666666665,3,2,1,0,2,0
100005584,10000558402,1,55,3,9,7,0.3333333333333333,6,2,3,3,3,0,0,6,1
100005417,10000541702,2,53,2,5.6428571428571415,8,0,8,3,4,3,2,0,0,5,1.75
100009378,10000937802,1,29,3,7.571428571428571,3,0.3333333333333333,5,2,2.3333333333333335,3,1,0,0,1,2
100007289,10000728901,1,73,2,7.976190476190476,8,0.3333333333333333,7,4,4.333333333333333,3,2,4,0,6,0.3333333432674408
100002422,10000242201,2,62,3,7.2857142857142865,8,NA,7,3,4,3,2,4,0,NA,0.25
100008453,10000845302,1,29,4,9.142857142857142,7,0.3333333333333333,10,3,5,3,1,0,0,4,2.5
100002138,10000213802,2,29,4,12,10,0,0,4,2.6666666666666665,3,2,5,2,3,1
100004414,10000441401,1,43,3,7.321428571428572,7,0,6,3,3.3333333333333335,3,2,0,1,6,0.625
100005939,10000593902,1,41,2,7.273809523809525,8,0,2,3,4,3,1,0,0,5,4.25
100003283,10000328301,1,51,3,7.690476190476192,8,0.3333333333333333,8,4,5,3,2,0,0,5,1.5
100009389,10000938902,1,38,4,7.642857142857142,9,0,9,4,4.666666666666667,3,2,0,1,5,0.75
100007717,10000771703,2,81,2,11.5,4,NA,3,1,1.3333333333333333,3,3,4,1,6,0
100001629,10000162903,1,23,4,7.571428571428571,8,0.3333333333333333,8,5,5.333333333333333,3,2,3,0,NA,1
100005432,10000543204,1,18,3,5.988095238095238,2,0.6666666666666666,3,3,2.3333333333333335,3,1,0,0,6,1.7083333730697632
100004318,10000431801,1,57,2,7.142857142857142,9,0.3333333333333333,9,3,3.6666666666666665,3,3,0,0,6,0.75
100005218,10000521803,1,17,1,7.047619047619048,6,0,7,4,5.333333333333333,3,1,0,1,4,4.416666507720947
100001863,10000186301,1,39,3,5.916666666666667,9,0.6666666666666666,9,5,5,3,1,1,0,6,0
100008492,10000849203,1,49,2,5.947619047619047,5,0.3333333333333333,6,3,4,3,2,0,0,NA,1.0499999523162842
100009119,10000911902,2,57,2,8.571428571428571,5,0.3333333333333333,6,3,2,3,2,0,0,5,1
100002799,10000279901,2,47,4,6.126190476190476,9,0,8,4,5.333333333333333,3,3,0,0,5,0.25
100002964,10000296401,2,35,3,7.857142857142858,7,0,8,3,4,3,3,0,1,4,1
100002143,10000214302,2,56,3,7.642857142857142,9,0,9,4,3.6666666666666665,3,1,0,0,6,0.75
100006816,10000681601,2,57,3,7.5,8,NA,8,4,4.666666666666667,3,2,4,0,2,1
100008283,10000828301,2,35,2,6.392857142857142,5,0.3333333333333333,5,3,2.6666666666666665,3,1,0,0,5,2.125
100007292,10000729201,1,66,2,8,7,NA,5,2,2.6666666666666665,3,2,4,0,1,0
100007875,10000787502,1,42,3,6.928571428571428,9,0.3333333333333333,9,4,4,3,3,0,1,4,0.75
100005384,10000538402,1,25,3,5.571428571428572,8,0.3333333333333333,8,4,2.3333333333333335,3,3,0,1,6,1
100009246,10000924602,2,41,3,5.166666666666667,5,0.3333333333333333,5,4,3.3333333333333335,3,2,1,0,5,1.1666666269302368
100001185,10000118501,2,66,3,9,8,NA,7,2,4.333333333333333,3,3,4,0,3,0
100005894,10000589401,2,76,3,8.5,10,NA,10,3,5,3,2,4,0,2,0
100009431,10000943102,1,70,3,7,7,NA,8,3,4.666666666666667,3,1,4,0,2,0.25
100008792,10000879201,1,38,3,7.857142857142858,8,0,8,3,3,3,2,0,1,6,0.625
100004288,10000428802,2,46,3,8.5,9,0,10,2,5,3,2,0,0,6,0
100008464,10000846401,1,75,3,7,8,NA,8,3,4,3,2,4,0,2,0
100007262,10000726202,2,29,3,7.7857142857142865,9,0.3333333333333333,8,4,4.666666666666667,3,2,0,1,5,1
100009459,10000945903,2,31,3,6.416666666666667,7,0.6666666666666666,6,4,4,3,3,0,0,4,1.4583333730697632
100007461,10000746102,2,45,3,6.440476190476192,9,0,9,3,4.333333333333333,3,1,0,0,3,1.2916666269302368
100002315,10000231501,1,60,3,8,6,0.6666666666666666,6,1,2,3,3,0,0,1,0
100005442,10000544202,1,43,3,6.5,4,0,7,4,4.666666666666667,3,3,0,1,6,0.875
100006973,10000697302,1,38,3,6.821428571428571,5,1,4,3,4,3,1,0,1,5,1.375
100002362,10000236203,2,60,4,7.142857142857142,9,0,7,3,3.6666666666666665,3,2,4,0,5,1.25
100006425,10000642502,1,63,4,11.916666666666666,5,NA,7,1,3.6666666666666665,3,1,4,0,2,0
100009143,10000914301,2,53,2,6.071428571428571,4,1,2,2,3.6666666666666665,3,2,1,0,3,0.5416666865348816
100001492,10000149201,1,61,3,6.833333333333333,8,0,8,3,4.666666666666667,3,1,4,0,2,1.7083333730697632
100005328,10000532802,2,31,3,5.702380952380953,7,0.3333333333333333,10,4,4.333333333333333,3,3,0,1,3,1.9583333730697632
100005376,10000537602,2,19,3,9,9,0,5,4,3,3,1,1,0,6,0
100003568,10000356802,1,43,3,6.5,9,0,8,5,5,3,2,0,0,NA,1.5
100006728,10000672802,2,66,3,8.5,9,NA,7,2,4.666666666666667,3,3,4,0,3,0
100003176,10000317601,2,58,3,7.2142857142857135,8,0,8,3,4,3,2,0,0,3,0.625
100008826,10000882601,2,34,3,7.642857142857142,10,NA,10,4,4.666666666666667,3,2,5,1,3,0.25
100007411,10000741101,2,59,3,8.166666666666666,2,NA,9,4,6,3,1,2,0,1,0
100002784,10000278401,2,47,3,6.8571428571428585,9,0,9,4,3.6666666666666665,3,3,0,0,6,1.75
100009454,10000945402,2,45,4,7.333333333333334,8,0.3333333333333333,8,3,4.333333333333333,3,2,0,0,5,0.7083333134651184
100008493,10000849301,2,51,1,6.4642857142857135,8,0,6,2,4,3,2,0,0,6,0.625
100009482,10000948201,1,55,4,7.119047619047619,9,0,8,3,4.666666666666667,3,1,0,0,4,1.7916666269302368
100006191,10000619101,1,49,4,5.357142857142858,3,0,9,2,4.333333333333333,3,1,0,0,5,1.5
100008695,10000869503,1,17,4,9.357142857142856,9,NA,9,4,4.333333333333333,3,1,3,0,4,0.75
100005298,10000529802,2,27,3,6.2857142857142865,5,0.3333333333333333,5,2,3.3333333333333335,3,2,0,0,4,2.0833332538604736
100008242,10000824202,2,58,3,9.5,9,NA,10,3,4.666666666666667,3,3,4,0,4,0
100008132,10000813201,2,51,2,6.6428571428571415,5,0.3333333333333333,5,3,2,3,2,0,0,1,2
100009461,10000946102,2,39,2,8.261904761904761,8,0,7,3,4.333333333333333,3,2,5,1,5,1.1666666269302368
100004811,10000481105,1,85,3,10.25,9,NA,8,3,4,3,NA,4,0,5,0
100003252,10000325202,2,71,3,9,8,NA,8,3,5,3,1,4,0,5,0.3333333432674408
100003557,10000355701,2,68,2,8.928571428571429,5,NA,7,3,4.333333333333333,3,1,4,0,1,1
100002117,10000211701,2,65,2,7.9642857142857135,8,NA,7,3,4,3,1,4,0,3,0.375
100003789,10000378902,1,35,3,7.690476190476192,6,1,6,3,3.6666666666666665,3,1,0,0,3,0.5833333134651184
100007345,10000734501,2,42,2,7.845238095238096,7,0.3333333333333333,7,3,3.6666666666666665,3,3,0,0,6,0.9583333134651184
100001374,10000137402,1,29,3,6.702380952380952,7,0,6,3,4,3,2,0,0,2,1.2083333730697632
100005613,10000561302,2,66,3,9.5,8,NA,7,2,3.6666666666666665,3,1,4,0,2,0
100006874,10000687401,1,49,4,8.19047619047619,10,0,3,4,5,3,3,0,0,5,0.75
100005963,10000596301,2,68,4,7.25,6,NA,5,2,4,3,2,4,0,3,0.625
100006183,10000618301,2,58,4,8.5,7,NA,7,3,5.333333333333333,3,1,2,0,1,0
100002415,10000241503,2,76,4,8.5,9,NA,5,2,2,3,1,4,2,6,0
100008491,10000849102,2,61,3,7.6761904761904765,8,NA,9,3,5.333333333333333,3,1,4,0,2,2.441666603088379
100009355,10000935502,1,56,1,6.2857142857142865,NA,0.3333333333333333,4,2,2,3,2,0,0,3,1.25
100009485,10000948501,1,42,4,6.392857142857142,8,0,9,5,5,3,2,0,1,3,1.375
100006966,10000696602,1,44,4,9.285714285714285,7,1,4,4,3.6666666666666665,3,1,0,0,5,0
100001334,10000133403,1,15,3,7.404761904761905,7,NA,6,3,3.3333333333333335,3,1,3,0,6,1.875
100005915,10000591501,1,40,4,7.3928571428571415,8,0,8,4,4.666666666666667,3,2,0,1,5,0.25
100004449,10000444901,2,53,3,8.100000000000001,5,NA,5,1,3.3333333333333335,3,1,4,0,4,0
100006464,10000646402,2,64,2,10,8,NA,7,2,3,3,3,4,0,4,0
100003161,10000316103,1,22,4,7.666666666666666,10,0,10,5,5.333333333333333,3,3,0,0,6,0.6666666865348816
100007716,10000771602,1,66,3,8,6,NA,7,3,3,3,1,4,0,2,0
100002262,10000226201,2,30,3,8,8,0,5,4,4,3,3,5,0,3,0
100006975,10000697502,2,35,3,7.5,8,0.3333333333333333,8,2,4,3,2,0,0,4,1.25
100003332,10000333203,2,42,3,6.197619047619047,7,0.3333333333333333,5,2,2,3,2,0,0,6,1.25
100008679,10000867902,2,61,3,9,8,NA,8,3,5,3,2,4,0,3,0.5
100007356,10000735602,1,46,2,6.357142857142858,6,0.6666666666666666,5,4,3.3333333333333335,3,1,0,0,3,2
100009523,10000952302,2,57,3,7.297619047619047,8,0,8,3,3.6666666666666665,3,2,0,0,6,1.125
100006168,10000616804,1,23,4,9.142857142857142,10,0.3333333333333333,9,4,5.333333333333333,3,1,0,1,6,1.125
100001346,10000134601,2,20,2,7.523809523809524,5,0.3333333333333333,5,4,3.6666666666666665,3,2,0,0,5,1.6666666269302368
100003868,10000386801,1,47,3,6.714285714285714,5,0,5,2,3,3,3,0,1,5,1.125
100005521,10000552101,2,64,3,7.25,3,NA,5,2,2.6666666666666665,3,1,4,0,2,0
100001769,10000176901,2,31,3,7.571428571428571,8,0.3333333333333333,7,4,3,3,3,0,0,6,2
100006338,10000633801,2,42,4,6.6428571428571415,10,0,9,4,4.666666666666667,3,2,0,0,2,1.25
100005596,10000559602,1,50,3,5.738095238095238,8,0,9,3,4.666666666666667,3,2,0,0,6,1.5833333730697632
100006986,10000698601,2,70,3,9,8,NA,9,3,5,3,1,4,0,2,0
100005435,10000543502,1,37,3,7.404761904761905,8,0.3333333333333333,8,4,3.3333333333333335,3,3,0,0,5,0.4166666567325592
100003533,10000353301,1,49,3,8.226190476190476,8,0,7,2,3.6666666666666665,3,1,0,0,3,1.6666666269302368
100008187,10000818701,1,30,2,7.7857142857142865,3,0,3,4,2.6666666666666665,3,3,1,0,6,0.5
100006792,10000679202,2,48,2,7.654761904761905,8,0.3333333333333333,8,3,3.6666666666666665,3,3,0,0,6,0.4166666567325592
100003552,10000355201,2,20,4,7.928571428571428,8,0,7,4,4.666666666666667,3,2,3,0,NA,2.75
100003295,10000329502,2,72,2,8.333333333333334,7,NA,5,1,1.3333333333333333,3,1,4,0,4,0.4166666567325592
100006646,10000664602,1,74,3,8.75,8,NA,7,2,4,3,1,4,0,5,0
100001814,10000181402,2,65,2,7.5,NA,NA,3,2,2.6666666666666665,3,2,4,0,3,0
100007784,10000778402,2,41,2,6.392857142857142,9,0,9,4,5.333333333333333,3,3,0,0,6,0.25
100002396,10000239601,2,63,3,8,6,NA,7,2,2.6666666666666665,3,2,4,0,1,0
100001443,10000144301,1,28,4,8,8,0,8,3,4.333333333333333,3,2,1,0,6,1
100003784,10000378402,2,58,2,7.5,9,NA,1,3,6,3,1,2,0,3,0.125
100008949,10000894905,1,17,4,6.059523809523809,6,0,7,4,4.666666666666667,3,1,3,0,6,2.9583332538604736
100008314,10000831401,2,88,1,5.25,9,NA,10,1,2.3333333333333335,3,1,4,0,1,0.375
100005371,10000537101,2,47,3,7.511904761904762,8,0.3333333333333333,8,3,4.666666666666667,3,3,0,0,6,1.4583333730697632
100007972,10000797201,1,42,3,7.928571428571428,9,0,7,3,4.666666666666667,3,2,0,0,6,3.5
100009558,10000955802,1,44,4,6.928571428571428,10,0,9,4,6,3,3,0,0,6,1.75
100003616,10000361602,1,67,3,7.5,10,NA,5,2,3,3,1,4,0,2,0
100003283,10000328302,2,49,3,9.333333333333334,7,0.3333333333333333,7,4,4,3,2,1,0,5,1.2083333730697632
100009475,10000947502,1,25,4,7.3928571428571415,7,0.3333333333333333,8,3,4,3,3,0,1,6,1.75
100005738,10000573801,2,30,2,6.9642857142857135,7,0.6666666666666666,7,5,3.6666666666666665,3,2,0,1,1,0.375
100006199,10000619902,1,33,2,9.107142857142858,2,0,2,2,1.6666666666666667,3,1,0,0,6,2.625
100007927,10000792701,2,33,3,6.5,10,0,7,4,4.666666666666667,3,2,0,0,6,1
100003169,10000316904,2,21,3,7.571428571428571,6,0.3333333333333333,9,4,5,3,2,0,0,4,1.75
100004795,10000479501,1,66,2,9,10,NA,9,2,3,3,1,4,0,4,0
100001428,10000142801,2,37,3,7.75,8,0.6666666666666666,7,3,3.6666666666666665,3,2,0,0,5,1.375
100005962,10000596201,2,64,4,7.9642857142857135,8,0,9,4,4.666666666666667,3,2,4,0,2,0.75
100003979,10000397901,2,33,3,5.5,10,0,10,5,6,3,1,2,0,2,0
100007241,10000724101,2,68,3,5.5,5,NA,5,2,2,3,2,4,0,1,0
100008963,10000896303,2,17,4,8.142857142857142,8,0.3333333333333333,8,4,5,3,1,0,0,5,0.75
100007189,10000718901,1,38,3,6.654761904761905,6,0,6,4,4,3,3,0,0,2,0.4583333432674408
100007786,10000778602,2,19,3,8.392857142857142,6,NA,4,5,4,3,2,3,0,6,2.125
100009289,10000928903,1,21,4,8.047619047619047,8,0,7,4,4.333333333333333,3,1,3,0,3,1.8333333730697632
100003431,10000343102,2,62,2,6.309523809523808,5,NA,5,3,2.3333333333333335,3,2,4,0,6,1.1666666269302368
100006296,10000629601,2,43,3,7.916666666666667,5,0,5,3,4,3,1,0,0,2,2.4166667461395264
100004956,10000495601,2,25,3,7.642857142857142,8,0,7,3,5,3,2,0,0,5,1.25
100008839,10000883904,1,23,4,7.428571428571429,7,0.3333333333333333,7,4,5,3,2,0,0,6,2.25
100006945,10000694501,1,55,3,8.142857142857142,8,0.6666666666666666,7,2,4.666666666666667,3,3,0,0,4,0.75
100008329,10000832902,1,61,3,7.357142857142858,10,0,9,4,4.666666666666667,3,1,0,0,3,1.5
100008156,10000815601,1,82,3,10.916666666666666,10,NA,9,2,2.6666666666666665,3,2,4,0,1,0
100002966,10000296602,2,60,3,7.5,5,NA,5,2,3.3333333333333335,3,2,4,0,1,0
100001943,10000194301,2,41,3,6.75,10,0,10,4,6,3,1,0,0,3,0.75
100002517,10000251701,1,41,4,7,8,0,8,4,3,3,3,0,0,2,0.75
100008443,10000844302,2,19,3,8.857142857142858,6,0,7,4,4.333333333333333,3,2,3,0,3,0.75
100002864,10000286403,2,21,4,8.571428571428571,7,0.3333333333333333,7,4,4.333333333333333,3,2,0,0,6,4
100008572,10000857202,1,74,3,8,9,NA,9,2,2,3,1,4,0,2,0
100006972,10000697201,2,55,2,8.5,5,NA,8,3,5.333333333333333,3,1,4,0,2,0
100002697,10000269703,2,15,3,8.607142857142858,8,NA,8,4,4,3,1,3,0,3,0.75
100006877,10000687701,1,38,3,7.2142857142857135,3,0.3333333333333333,7,3,4.666666666666667,3,1,0,0,3,1.75
100003456,10000345601,1,62,2,6.2142857142857135,5,0,5,1,2.6666666666666665,3,2,4,0,6,1.25
100002258,10000225802,2,57,2,7.833333333333333,6,0,7,3,3.6666666666666665,3,3,0,1,6,0.0833333358168602
100008985,10000898501,1,31,3,7.857142857142858,7,0.3333333333333333,6,3,3,3,3,0,0,6,1.9583333730697632
100006966,10000696601,2,45,3,7.023809523809524,7,NA,NA,4,4.666666666666667,3,1,0,0,5,2.5833332538604736
100009171,10000917101,2,37,4,6.8571428571428585,4,0.6666666666666666,4,3,2.3333333333333335,3,2,0,0,4,1.125
100006373,10000637301,1,59,2,4.142857142857142,4,0,5,1,2.6666666666666665,3,2,0,0,3,1.75
100005192,10000519201,2,25,3,7.940476190476192,7,0,7,4,4,3,2,0,1,2,1.0416666269302368
100006112,10000611202,2,31,3,8.285714285714285,7,0.3333333333333333,7,4,4.333333333333333,3,2,0,1,5,1.5
100003931,10000393101,1,72,2,9.5,NA,NA,7,2,2,3,1,4,0,2,0
100009134,10000913402,2,48,3,7.190476190476192,8,0,8,4,4.333333333333333,3,2,0,0,5,1.125
100001693,10000169301,1,59,3,10,0,NA,1,2,1.3333333333333333,3,1,2,0,1,0.75
100004461,10000446101,2,47,2,7.2857142857142865,8,0,7,2,5,3,1,0,0,1,2.75
100003157,10000315703,1,40,4,7.523809523809524,8,1,7,5,4.666666666666667,3,1,0,1,5,1.6666666269302368
100004283,10000428301,1,69,3,9.25,3,NA,6,2,4,3,1,4,0,2,0.125
100007318,10000731801,1,59,3,8,9,NA,7,2,5,3,2,4,0,1,0
100001699,10000169901,2,62,3,8,8,0,8,2,3,3,2,4,0,6,0.5
100009327,10000932701,2,57,3,8.333333333333334,7,NA,7,1,4,3,1,4,0,2,0
